report_id,file,rVSM_similarity,collab_filter,classname_similarity,bug_recency,bug_frequency,match
1,docs\sandbox\ubc-design-patterns\src\ca\ubc\cs\spl\aspectPatterns\examples\factoryMethod\java\ButtonCreator.java,0.008638062942276984,0.0,0.0,0,0,0
1,tests\new\DeclareSoft.java,0.00720125737981926,0.0,0.0,0,0,0
1,tests\tracing\TraceJoinPoints.java,0.0069698021015136575,0.0,0.0,0,0,0
1,docs\sandbox\ubc-design-patterns\src\ca\ubc\cs\spl\aspectPatterns\examples\templateMethod\aspectj\DecoratedStringGenerator.java,0.006664305568610368,0.0,0.0,0,0,0
1,tests\pureJava\StaticMembers_PR421.java,0.0,0.0,0.0,0,0,0
1,tests\multiIncremental\pr280676\base\src\p\A.java,0.0,0.0,0.0,0,0,0
1,tests\bugs160\pr214559\Interface1TestClass.java,0.0,0.0,0.0,0,0,0
1,tests\bugs172\pr399590\three\Cage.java,0.0,0.0,0.0,0,0,0
1,tests\pureJava\TriTestMethodLookup.java,0.0,0.0,0.0,0,0,0
1,tests\new\CannotReferenceSuper.java,0.0,0.0,0.0,0,0,0
1,ajde.core\src\test\java\org\aspectj\ajde\core\TestBuildProgressMonitor.java,0.0,0.0,0.0,0,0,0
1,org.aspectj.ajdt.core\testdata\binaryParents\TestE\A.java,0.0,0.0,0.0,0,0,0
1,asm\src\main\java\org\aspectj\asm\internal\CharOperation.java,0.0,0.0,0.0,0,0,0
1,tests\bugs\throwsSignature\ExceptionBugTest.java,0.0,0.0,0.0,0,0,0
1,docs\teaching\demos\figures\src\figures\gui\Main.java,0.0,0.0,0.0,0,0,0
1,tests\new\IntroducingMethodsOnPlusImplementedInterfaces.java,0.0,0.0,0.0,0,0,0
1,tests\bugs153\pr164384\MyAnnotation.java,0.0,0.0,0.0,0,0,0
1,org.aspectj.ajdt.core\src\test\java\org\aspectj\ajdt\internal\compiler\batch\AjdtBatchTests.java,0.0,0.0,0.0,0,0,0
1,tests\java5\ataspectj\coverage\Test005.java,0.0,0.0,0.0,0,0,0
1,ajde.core\testdata\declare-warning\apackage\InitCatcher.java,0.0,0.0,0.0,0,0,0
1,tests\features160\annotationValueMatching\BooleanValueMatching.java,0.0,0.0,0.0,0,0,0
1,tests\multiIncremental\pr284771\base\src\test\Child.java,0.0,0.0,0.0,0,0,0
1,tests\bugs193\333274\ma2\aspect2\Annotation2.java,0.0,0.0,0.0,0,0,0
1,tests\features152\synchronization\Useful2.java,0.0,0.0,0.0,0,0,0
1,ajde\testdata\examples\spacewar\spacewar\SpaceObject.java,0.0,0.0,0.0,0,0,0
1,tests\bugs190\various\Code.java,0.0,0.0,0.0,0,0,0
1,tests\bugs154\pr194314\test\IService.java,0.0,0.0,0.0,0,0,0
1,tests\bugs162\pr222648\Marker.java,0.0,0.0,0.0,0,0,0
1,tests\bugs151\pr124105\com\test\OptionType.java,0.0,0.0,0.0,0,0,0
1,runtime\src\main\java\org\aspectj\runtime\internal\cflowstack\ThreadCounterImpl11.java,0.0,0.0,0.0,0,0,0
1,tests\bugs175\pr423257\Test.java,0.0,0.0,0.0,0,0,1
1,org.aspectj.matcher\src\main\java\org\aspectj\weaver\TypeVariableReferenceType.java,0.08728817318732965,0.0,0.0,0,0,0
1,docs\sandbox\aopalliance\testsrc\org\aspectj\aopalliance\tests\MockMethodSignature.java,0.06709129521311089,0.0,0.0,0,0,0
1,docs\sandbox\inoculated\src\com\xerox\printing\CompileTime.java,0.06004335356516587,0.0,0.0,0,0,0
1,bcel-builder\src\main\java\org\aspectj\apache\bcel\classfile\annotation\SimpleElementValue.java,0.05493075523227627,0.0,0.0,0,0,0
1,tests\features153\ptw\CaseFour.java,0.05174450004906772,0.0,0.0,0,0,0
1,docs\sandbox\ubc-design-patterns\src\ca\ubc\cs\spl\aspectPatterns\examples\builder\aspectj\TextCreator.java,0.04207743936357474,0.0,0.0,0,0,0
1,tests\bugs162\pr240693\PayloadClass.java,0.04178608331162119,0.0,0.0,0,0,0
1,tests\new\NonAlphaSignaturePatternCE.java,0.03811305647356095,0.0,0.0,0,0,0
1,ajde.core\testdata\bug-36071a\src\aspects\Logging.java,0.03701544458484962,0.0,0.0,0,0,0
1,org.aspectj.ajdt.core\src\main\java\org\aspectj\ajdt\internal\compiler\lookup\EclipseResolvedMember.java,0.03347453614315137,0.0,0.0,0,0,0
1,tests\bugs150\pr99191\pr99191_2.java,0.0314587573081836,0.0,0.0,0,0,0
1,bcel-builder\src\main\java\org\aspectj\apache\bcel\classfile\Code.java,0.0294086684439711,0.0,0.0,0,0,0
1,tests\bugs169\pr295491\SpringConfigurableMixin.java,0.02926538608742027,0.0,0.0,0,0,0
1,tests\bugs169\pr291206\Three.java,0.0284562343525773,0.0,0.0,0,0,0
1,tests\java5\ataspectj\ataspectj\Bug104212.java,0.027471506288572096,0.0,0.0,0,0,0
1,tests\new\pr728\AnotherClass.java,0.02374434552792561,0.0,0.0,0,0,0
1,tests\src\test\java\org\aspectj\systemtest\ajc10x\Ajc10xTests.java,0.022434492318237978,0.0,0.0,0,0,0
1,docs\sandbox\ubc-design-patterns\src\ca\ubc\cs\spl\aspectPatterns\examples\adapter\aspectj\Writer.java,0.021413406392276884,0.0,0.0,0,0,0
1,bridge\src\main\java\org\aspectj\bridge\context\CompilationAndWeavingContext.java,0.021407264712160874,0.0,0.0,0,0,0
1,tests\bugs152\pr132349\TopLevelType3.java,0.020031900487086446,0.0,0.0,0,0,0
1,weaver\src\main\java\org\aspectj\weaver\bcel\BcelCflowCounterFieldAdder.java,0.013724010249811031,0.0,0.0,0,0,0
1,testing\src\test\java\org\aspectj\internal\tools\ant\taskdefs\Ajctest.java,0.012716557515661493,0.0,0.0,0,0,0
1,asm\src\main\java\org\aspectj\asm\AsmManager.java,0.012649250052262554,0.0,0.0,0,0,0
1,org.aspectj.ajdt.core\src\main\java\org\aspectj\ajdt\internal\compiler\AjPipeliningCompilerAdapter.java,0.011827439863408108,0.0,0.0,0,0,0
1,org.aspectj.matcher\src\main\java\org\aspectj\weaver\patterns\IToken.java,0.011816918220056613,0.0,0.0,0,0,0
1,docs\sandbox\ubc-design-patterns\src\ca\ubc\cs\spl\aspectPatterns\examples\command\java\ButtonCommand2.java,0.009391976847010942,0.0,0.0,0,0,0
1,tests\new\HoldProceed.java,0.007269274485453257,0.0,0.0,0,0,0
1,org.aspectj.matcher\src\main\java\org\aspectj\weaver\NameMangler.java,0.007050375009206933,0.0,0.0,0,0,0
1,testing\src\test\java\org\aspectj\testing\run\RunListener.java,0.006882789360747184,0.0,0.0,0,0,0
1,org.aspectj.matcher\src\main\java\org\aspectj\weaver\patterns\NotPointcut.java,0.004151229551184422,0.0,0.0,0,0,0
1,tests\new\introTypeMissing\ThisInIntroFieldInit.java,0.0028761710768108635,0.0,0.0,0,0,0
1,tests\new\Privileged.java,0.0,0.0,0.0,0,0,0
1,tests\features151\ataround\A1.java,0.0,0.0,0.0,0,0,0
1,tests\bugs154\pr186673\A.java,0.0,0.0,0.0,0,0,0
1,tests\bugs190\modules\bbb\aaa\bbb\A.java,0.0,0.0,0.0,0,0,0
1,tests\bugs199\github_122\E.java,0.0,0.0,0.0,0,0,0
1,tests\java5\pseudoKeywords\MethodCalledAround.java,0.0,0.0,0.0,0,0,0
1,weaver\testinputdata\org\aspectj\weaver\test\HelloWorld.java,0.0,0.0,0.0,0,0,0
1,tests\bugs1612\pr342323\Azpect.java,0.0,0.0,0.0,0,0,0
1,runtime\src\main\java\org\aspectj\runtime\internal\cflowstack\ThreadCounter.java,0.0,0.0,0.0,0,0,0
1,ajde\src\main\java\org\aspectj\ajde\ui\StructureViewRenderer.java,0.0,0.0,0.0,0,0,0
1,tests\bugs165\pr279983\X.java,0.0,0.0,0.0,0,0,0
1,tests\bugs153\pr147841\A.java,0.0,0.0,0.0,0,0,0
1,ajde\testdata\SimpleStructureModelTest\Good.java,0.0,0.0,0.0,0,0,0
1,tests\bugs150\pr113630\case1\BeanTestCase.java,0.0,0.0,0.0,0,0,0
1,docs\teaching\exercises\tests\Test4c.java,0.0,0.0,0.0,0,0,0
1,tests\bugs152\pr142165\C.java,0.0,0.0,0.0,0,0,0
1,tests\bugs1611\pr336774\Test.java,0.0,0.0,0.0,0,0,0
1,org.aspectj.ajdt.core\testdata\binaryParents\TestA\Middle2.java,0.0,0.0,0.0,0,0,0
1,ajde\src\main\java\org\aspectj\ajde\ui\UserPreferencesAdapter.java,0.0,0.0,0.0,0,0,0
2,tests\bugs174\extra_inserts\Code.java,0.0598533467438422,0.0,0.0,0,0,1
2,tests\features167\overweaving\messy\C.java,0.03742903772818162,0.0,0.0,0,0,0
2,tests\bugs1810\502807\TestCollectors.java,0.032269594851325765,0.0,0.0,0,0,0
2,tests\bugs166\pr284297\FancyDomainLogic.java,0.027721981722824182,0.0,0.0,0,0,0
2,tests\bugs154\pr209019\case3\AbstractDurationMethod.java,0.02120330125026865,0.0,0.0,0,0,0
2,bcel-builder\src\test\java\org\aspectj\apache\bcel\classfile\tests\GenericsErasureTesting.java,0.01779807990033784,0.0,0.0,0,0,0
2,testing\src\test\java\org\aspectj\testing\run\IRunIterator.java,0.01669067917906899,0.0,0.0,0,0,0
2,runtime\src\main\java\org\aspectj\lang\reflect\MethodSignature.java,0.014923660013018087,0.0,0.0,0,0,0
2,tests\src\test\java\org\aspectj\systemtest\ajc173\Ajc173Tests.java,0.013944353927444999,0.0,0.0,0,0,0
2,tests\new\ThisJoinPointAssignments.java,0.013919318612662915,0.0,0.0,0,0,0
2,tests\bugs\fieldsOnInterfaces\StringFieldOnInterface.java,0.013807526259849831,0.0,0.0,0,0,0
2,org.aspectj.matcher\src\main\java\org\aspectj\weaver\NewMethodTypeMunger.java,0.013687363480163361,0.0,0.0,0,0,0
2,bcel-builder\src\main\java\org\aspectj\apache\bcel\classfile\Utility.java,0.013665490083088804,0.0,0.1484200306274786,0,0,0
2,tests\bugs174\pr418129\Target4.java,0.012909386277754753,0.0,0.0,0,0,0
2,tests\new\PR520.java,0.011116886756542358,0.0,0.0,0,0,0
2,tests\bugs153\pr125981\SampleTest.java,0.0094832982077837,0.0,0.0,0,0,0
2,tests\multiIncremental\prx\base\src\com\kronos\aspects\APA.java,0.00845349941578713,0.0,0.0,0,0,0
2,runtime\src\main\java\org\aspectj\internal\lang\reflect\AdviceImpl.java,0.0061925232726549,0.0,0.0,0,0,0
2,tests\pureJava\LiteralsCp.java,0.004347432856667415,0.0,0.0,0,0,0
2,weaver\src\test\java\org\aspectj\weaver\bcel\IdWeaveTestCase.java,0.004092495602126081,0.0,0.0,0,0,0
2,tests\other-systems\sablecc\src\NodesAspect.java,0.001008247938841528,0.0,0.0,0,0,0
2,weaver\src\main\java\org\aspectj\weaver\tools\cache\CacheFactory.java,0.0,0.0,0.0,0,0,0
2,tests\bugs1923\gh328\One.java,0.0,0.0,0.0,0,0,0
2,docs\examples\tjp\Demo.java,0.0,0.0,0.0,0,0,0
2,tests\java5\annotations\ajdkExamples\Oneway.java,0.0,0.0,0.0,0,0,0
2,tests\multiIncremental\inpathTesting\origInpathClass\InpathClass.java,0.0,0.0,0.0,0,0,0
2,tests\src\test\java\org\aspectj\systemtest\ajc150\ataspectj\coverage\CoverageTests.java,0.0,0.0,0.0,0,0,0
2,tests\multiIncremental\pr268827_ol_res\base\src\B.java,0.0,0.0,0.0,0,0,0
2,tests\bugs1612\prx\G.java,0.0,0.0,0.0,0,0,0
2,tests\new\TypePat.java,0.0,0.0,0.0,0,0,0
2,tests\features195\textblock\Code2.java,0.0,0.0,0.0,0,0,0
2,tests\new\PreInitialization.java,0.0,0.0,0.0,0,0,0
2,tests\src\test\java\org\aspectj\systemtest\ajc171\Ajc171Tests.java,0.0,0.0,0.0,0,0,0
2,tests\bugs\pr71723\foo\Foo.java,0.0,0.0,0.0,0,0,0
2,weaver\src\test\java\org\aspectj\weaver\bcel\ClassLoaderRepositoryTest.java,0.0,0.0,0.0,0,0,0
2,tests\multiIncremental\PR129163_2\inc1\tjp\Demo.java,0.0,0.0,0.0,0,0,0
2,tests\features167\intertype\Four.java,0.0,0.0,0.0,0,0,0
2,tests\bugs154\pr162539\test\ataspectj\pointcutlibrary\HelloWorld.java,0.0,0.0,0.0,0,0,0
2,tests\bugs154\pr171953_2\test\SimpleListFactoryConsumer.java,0.0,0.0,0.0,0,0,0
2,tests\bugs1611\pr333274\ma\Main.java,0.0,0.0,0.0,0,0,0
2,tests\bugs1612\prx\D.java,0.0,0.0,0.0,0,0,0
2,tests\ajdoc\input\applesJava\Apple.java,0.0,0.0,0.0,0,0,0
2,tests\java5\annotations\aspectMembers\a\Foo.java,0.0,0.0,0.0,0,0,0
2,tests\java5\generics\bugs\lists\case4\LongIdentifiable.java,0.0,0.0,0.0,0,0,0
2,tests\features198\java17\SwitchPatternOK.java,0.0,0.0,0.0,0,0,0
2,docs\sandbox\ubc-design-patterns\src\ca\ubc\cs\spl\aspectPatterns\examples\strategy\aspectj\LinearSort.java,0.0,0.0,0.0,0,0,0
2,tests\incrementalPerformance\Proj64\base\src\out\C0.java,0.0,0.0,0.0,0,0,0
2,ajde\src\main\java\org\aspectj\ajde\EditorListener.java,0.0,0.0,0.0,0,0,0
2,tests\incremental\initialTests\defaultPackage-list\Target.java,0.0,0.0,0.0,0,0,0
2,tests\harness\dirchanges-inc\src\Changed.java,0.0,0.0,0.0,0,0,0
2,tests\multiIncremental\oml\base\src\B.java,0.0,0.0,0.0,0,0,0
3,tests\bugs174\pr419279\Code.java,0.0,0.0,0.0,0,0,1
3,tests\src\test\java\org\aspectj\systemtest\ajc171\NewFeatures.java,0.07623584793976182,0.0,0.0,0,0,0
3,testing\src\test\java\org\aspectj\testing\util\SFileReader.java,0.06754217546585223,0.0,0.0,0,0,0
3,org.aspectj.ajdt.core\src\test\java\org\aspectj\ajdt\internal\compiler\batch\CompilerDumpTestCase.java,0.06125875792464677,0.0,0.0,0,0,0
3,tests\src\test\java\org\aspectj\systemtest\model\ModelTestCase.java,0.057473072918786235,0.0,0.0,0,0,0
3,docs\sandbox\ubc-design-patterns\src\ca\ubc\cs\spl\aspectPatterns\examples\builder\aspectj\Main.java,0.045604571497079575,0.0,0.0,0,0,0
3,testing\src\test\java\org\aspectj\testing\util\options\OptionChecker.java,0.03691842543142893,0.0,0.0,0,0,0
3,docs\sandbox\ubc-design-patterns\src\ca\ubc\cs\spl\aspectPatterns\examples\builder\java\Creator.java,0.0361881565828773,0.0,0.0,0,0,0
3,docs\sandbox\ubc-design-patterns\src\ca\ubc\cs\spl\aspectPatterns\examples\memento\aspectj\Counter.java,0.0340559795783561,0.0,0.0,0,0,0
3,org.aspectj.ajdt.core\src\main\java\org\aspectj\ajdt\internal\core\builder\IncrementalStateManager.java,0.033704680626506486,0.0,0.0,0,0,0
3,org.aspectj.matcher\src\main\java\org\aspectj\weaver\Advice.java,0.03269664382515,0.0,0.1128436845296556,0,0,0
3,docs\sandbox\ubc-design-patterns\src\ca\ubc\cs\spl\aspectPatterns\patternLibrary\MementoProtocol.java,0.030706307906209165,0.0,0.0,0,0,0
3,docs\sandbox\ubc-design-patterns\src\ca\ubc\cs\spl\aspectPatterns\examples\interpreter\aspectj\BooleanConstant.java,0.029563504349014263,0.0,0.0,0,0,0
3,tests\new\binaryWarnings\src\app\Main.java,0.02678098235730629,0.0,0.0,0,0,0
3,org.aspectj.ajdt.core\src\main\java\org\aspectj\ajdt\internal\compiler\lookup\EclipseSourceLocation.java,0.02388616665204143,0.0,0.0,0,0,0
3,org.aspectj.matcher\src\main\java\org\aspectj\weaver\Dump.java,0.02067795205886871,0.0,0.0,0,0,0
3,tests\bugs162\pr241047\SomeSubClass3.java,0.020389373590239398,0.0,0.0,0,0,0
3,tests\src\test\java\org\aspectj\systemtest\ajc152\Ajc152Tests.java,0.017711790275715473,0.0,0.0,0,0,0
3,tests\new\UndefinedInner.java,0.015373092329936928,0.0,0.0,0,0,0
3,docs\teaching\demos\spacewar\src\spacewar\Debug.java,0.015274594327909542,0.0,0.0,0,0,0
3,tests\bugs164\pr209051\Bug.java,0.01473485431525489,0.0,0.056160887949048374,0,0,0
3,org.aspectj.ajdt.core\testdata\binaryParents\TestB\Aspect4.java,0.014584869898953483,0.0,0.0,0,0,0
3,org.aspectj.matcher\src\main\java\org\aspectj\weaver\AbstractReferenceTypeDelegate.java,0.01432816235764511,0.0,0.0,0,0,0
3,bcel-builder\src\main\java\org\aspectj\apache\bcel\classfile\SimpleConstant.java,0.012922852098858694,0.0,0.0,0,0,0
3,tests\new\CyclicInterfaceInheritance.java,0.012095316841088891,0.0,0.0,0,0,0
3,tests\pureJava\NestedSynchronized.java,0.010147535773273953,0.0,0.0,0,0,0
3,tests\features197\java15\HiddenClass.java,0.010147535773273953,0.0,0.0,0,0,0
3,tests\new\HierarchyIntroductions.java,0.010084504170206912,0.0,0.0,0,0,0
3,weaver\src\main\java\org\aspectj\weaver\tools\cache\CacheBacking.java,0.009650847902591653,0.0,0.0,0,0,0
3,ajde\testdata\examples\spacewar\spacewar\Display2.java,0.009432562545135215,0.0,0.0,0,0,0
3,tests\bugs150\pr110307\Case7.java,0.008921316648309434,0.0,0.0,0,0,0
3,tests\ajde\examples\spacewar\spacewar\Game.java,0.008250166517735026,0.0,0.0,0,0,0
3,tests\java5\ataspectj\ataspectj\PerClauseTest.java,0.008149415739319873,0.0,0.0,0,0,0
3,tests\bugs\DeclareSoftCf.java,0.008126416903156972,0.0,0.0,0,0,0
3,tests\ajde\examples\spacewar\spacewar\EnsureShipIsAlive.java,0.007761395274691274,0.0,0.0,0,0,0
3,tests\ajde\examples\spacewar\spacewar\EnergyPacket.java,0.007672515037205728,0.0,0.0,0,0,0
3,tests\src\test\java\org\aspectj\systemtest\ajc195\SanityTestsJava13.java,0.0073734729422302685,0.0,0.0,0,0,0
3,tests\features151\ataround\A9.java,0.0065014971610598965,0.0,0.0,0,0,0
3,runtime\src\main\java\org\aspectj\runtime\reflect\JoinPointImpl.java,0.0061790151423062375,0.0,0.0,0,0,0
3,tests\bugs170\pr382723\FooAspect3.java,0.0061470741476709395,0.0,0.0,0,0,0
3,org.aspectj.ajdt.core\testdata\src1\InterType.java,0.00505652054731621,0.0,0.0,0,0,0
3,tests\new\options11\Aspect.java,0.0034978264062088776,0.0,0.0,0,0,0
3,org.aspectj.matcher\src\main\java\org\aspectj\weaver\TypeFactory.java,0.0022622451104994724,0.0,0.0,0,0,0
3,org.aspectj.matcher\src\main\java\org\aspectj\weaver\reflect\ReflectionBasedReferenceTypeDelegateFactory.java,0.0020094621884628417,0.0,0.0,0,0,0
3,weaver\src\test\java\org\aspectj\weaver\reflect\ReflectionBasedReferenceTypeDelegateTest.java,0.001835992866226278,0.0,0.0,0,0,0
3,testing\src\test\java\org\aspectj\testing\run\RunIterator.java,0.001763360194716262,0.0,0.0,0,0,0
3,tests\java5\ataspectj\ataspectj\PointcutReferenceTest.java,0.0014959428707405095,0.0,0.0,0,0,0
3,tests\bugs161\pr231478\AbstractWindow.java,0.0,0.0,0.0,0,0,0
3,tests\bugs151\atDecp\case2\MainClass.java,0.0,0.0,0.0,0,0,0
3,org.aspectj.matcher\src\main\java\org\aspectj\weaver\TypeVariableReference.java,0.0,0.0,0.0,0,0,0
3,tests\bugs152\pr137235\directory.jar\Hello.java,0.0,0.0,0.0,0,0,0
5,tests\bugs174\pr418129\Target.java,0.06995142169321616,0.0,0.0,0,0,1
5,tests\bugs162\pr211607\Bug.java,0.08731957418098346,0.0,0.21951095080860833,0,0,0
5,docs\sandbox\common\language\DoubleDispatch.java,0.06608223363946508,0.0,0.0,0,0,0
5,tests\java5\generics\itds\D.java,0.06509783216070793,0.0,0.0,0,0,0
5,tests\multiIncremental\inpathjars\base\src\p\Asp.java,0.06123094334544521,0.0,0.0,0,0,0
5,org.aspectj.ajdt.core\testdata\binaryParents\TestA\AspectX1.java,0.057006553419235585,0.0,0.0,0,0,0
5,tests\java5\generics\binaryBridging\OneX.java,0.057006553419235585,0.0,0.0,0,0,0
5,tests\multiIncremental\importProb\base\src\q\Asp.java,0.050656087645095244,0.0,0.0,0,0,0
5,tests\java5\ataspectj\coverage\Test022.java,0.048185057524899266,0.0,0.0,0,0,0
5,tests\errors\AbstractPointcutCE.java,0.04762179930839169,0.0,0.0,0,0,0
5,tests\bugs\interInherit\a_impl\Af.java,0.04604360647426782,0.0,0.0,0,0,0
5,tests\features152\synchronization\AfterUnlock.java,0.043718005370458723,0.0,0.0,0,0,0
5,docs\sandbox\ubc-design-patterns\src\ca\ubc\cs\spl\aspectPatterns\patternLibrary\StrategyProtocol.java,0.04292325114595505,0.0,0.0,0,0,0
5,tests\bugs\perCflowAndJar\PerCFlowCompileFromJar.java,0.03815467732237062,0.0,0.0,0,0,0
5,tests\features151\newarrayjoinpoint\One.java,0.037328422263641116,0.0,0.0,0,0,0
5,tests\ajde\examples\figures-cacm\figures\FactoryEnforcement.java,0.03448998953123608,0.0,0.0,0,0,0
5,tests\ajde\examples\observer\clock\MonitorObservation.java,0.03154988250067439,0.0,0.0,0,0,0
5,org.aspectj.matcher\src\main\java\org\aspectj\weaver\patterns\AnnotationPointcut.java,0.030961633185467352,0.0,0.0,0,0,0
5,tests\multiIncremental\pr307120_4\base\src\Advisor.java,0.030925224983152404,0.0,0.0,0,0,0
5,docs\sandbox\ubc-design-patterns\src\ca\ubc\cs\spl\aspectPatterns\examples\composite\aspectj\Main.java,0.030069513992171747,0.0,0.0,0,0,0
5,tests\bugs150\pr117296\PropertySupport.java,0.02977971089183139,0.0,0.0,0,0,0
5,org.aspectj.matcher\src\main\java\org\aspectj\weaver\patterns\DeclarePrecedence.java,0.027631449659301886,0.0,0.0,0,0,0
5,ajdoc\testdata\spacewar\spacewar\EnsureShipIsAlive.java,0.025761465178553822,0.0,0.0,0,0,0
5,tests\new\innerAspectAccess\Driver.java,0.025418020796922645,0.0,0.0,0,0,0
5,tests\incrementalju\stringliteral\src\TraceMains.java,0.023152645765505415,0.0,0.0,0,0,0
5,tests\bugs169\pr44365\SimpleInner3.java,0.021554137373480903,0.0,0.0,0,0,0
5,tests\new\ThisJoinPointAssignments.java,0.019914826138983197,0.0,0.0,0,0,0
5,tests\bugs193\333274\ma2\Aspect2.java,0.017194625219969614,0.0,0.0,0,0,0
5,tests\new\InnerMethods.java,0.01573635856150407,0.0,0.0,0,0,0
5,docs\sandbox\ubc-design-patterns\src\ca\ubc\cs\spl\aspectPatterns\examples\strategy\aspectj\BubbleSort.java,0.015448413624038315,0.0,0.0,0,0,0
5,tests\design\intro\ExceptionsCF.java,0.015133820827424972,0.0,0.0,0,0,0
5,tests\other-systems\sablecc\src\NodeAspect.java,0.014659739268596518,0.0,0.0,0,0,0
5,tests\bugs150\pr110307\Case1.java,0.01453226777596541,0.0,0.0,0,0,0
5,tests\design\privileged\Simple.java,0.013777613820520111,0.0,0.0,0,0,0
5,tests\new\TypeDeclInAdvice.java,0.013568066102052728,0.0,0.0,0,0,0
5,tests\symbols\GenericTest.java,0.013541446628645022,0.0,0.0,0,0,0
5,tests\bugs150\PR78021.java,0.010517818610058847,0.0,0.0,0,0,0
5,tests\java5\decps\Basic3b.java,0.010354746288929973,0.0,0.0,0,0,0
5,docs\sandbox\ubc-design-patterns\src\ca\ubc\cs\spl\aspectPatterns\examples\mediator\java\Button.java,0.009100994860290982,0.0,0.0,0,0,0
5,tests\features151\serialveruid\TwoTypes.java,0.008683499605105675,0.0,0.0,0,0,0
5,docs\sandbox\ubc-design-patterns\src\ca\ubc\cs\spl\aspectPatterns\examples\abstractFactory\aspectj\Display.java,0.006614716791977746,0.0,0.0,0,0,0
5,tests\bugs\CallReference.java,0.006215088226657967,0.0,0.0,0,0,0
5,org.aspectj.matcher\src\test\java\org\aspectj\matcher\tools\CommonAdvancedPointcutExpressionTests.java,0.004848361389993919,0.0,0.0,0,0,0
5,weaver\src\main\java\org\aspectj\weaver\bcel\asm\StackMapAdder.java,0.004769097572853299,0.0,0.0,0,0,0
5,bcel-builder\src\main\java\org\aspectj\apache\bcel\generic\INVOKEINTERFACE.java,0.004339266937307361,0.0,0.0,0,0,0
5,org.aspectj.matcher\src\main\java\org\aspectj\weaver\patterns\AndTypePattern.java,0.003362482958262108,0.0,0.0,0,0,0
5,tests\bugs166\pr288049\org\othtests\MyClass.java,0.0,0.0,0.0,0,0,0
5,tests\bugs175\pr430243\PolicyProviderInterface.java,0.0,0.0,0.0,0,0,0
5,tests\bugs169\pr307009\Test2.java,0.0,0.0,0.0,0,0,0
5,ajde\testdata\examples\figures-coverage\figures\composites\Square.java,0.0,0.0,0.0,0,0,0
5,tests\incrementalju\initialTests\classUpdated\src\main\Main.java,0.0,0.0,0.0,0,0,0
5,tests\bugs174\pr418129\Target2.java,0.06841447295010075,0.0,0.0,0,0,1
5,tests\new\DeclareOnlyAspectConstructorCE.java,0.11182584028500203,0.0,0.0,0,0,0
5,tests\bugs\interfaceITDs\PublicPackage.java,0.09857442201193599,0.0,0.0,0,0,0
5,tests\src\test\java\org\aspectj\systemtest\ajc150\AccBridgeMethods.java,0.09197164006588535,0.0,0.0,0,0,0
5,org.aspectj.matcher\src\main\java\org\aspectj\weaver\AnnotationAJ.java,0.08204843780150442,0.0,0.0,0,0,0
