report_id,file,rVSM_similarity,collab_filter,classname_similarity,bug_recency,bug_frequency,match
21,java\org\apache\tomcat\websocket\WsWebSocketContainer.java,0.03003492560157854,0.02980616408363358,0.0,0.2,4,1
22,java\org\apache\catalina\authenticator\SpnegoAuthenticator.java,0.03305552665819864,0.1694130963745004,0.0,0.5,4,1
23,java\org\apache\catalina\connector\OutputBuffer.java,0.149831134830534,0.23949516861885284,0.0,0.043478260869565216,5,1
23,java\org\apache\tomcat\util\buf\ByteChunk.java,0.0878036901433322,0.020190900557402393,0.0,0.02,1,1
24,java\org\apache\catalina\webresources\DirResourceSet.java,0.2767067025230401,0.0,0.0,0,0,1
24,java\org\apache\catalina\webresources\EmptyResource.java,0.2341680395155786,0.0,0.0,0,0,1
24,java\org\apache\catalina\webresources\StandardRoot.java,0.22144505678083815,0.15784907198064285,0.0,0.5,1,1
24,test\org\apache\catalina\webresources\AbstractTestResourceSet.java,0.10675767255163111,0.0,0.0,0,0,1
25,java\org\apache\catalina\connector\Request.java,0.11427201870537745,0.03557064885180733,0.0,0.25,20,1
26,java\org\apache\catalina\users\MemoryUserDatabase.java,0.013834251676791406,0.047699356919498496,0.0,0.045454545454545456,5,1
27,java\org\apache\catalina\realm\JNDIRealm.java,0.10176854551783272,0.1871569898093185,0.02325443532940228,0.25,15,1
28,java\org\apache\catalina\webresources\StandardRoot.java,0.09379955970018916,0.0,0.037842432574023956,0,0,1
29,java\org\apache\catalina\connector\CoyoteAdapter.java,0.10852709245583289,0.07822030852976773,0.0,0.1,15,1
29,java\org\apache\coyote\ActionCode.java,0.08482421216146377,0.051171029771728015,0.0,0.02040816326530612,1,1
30,java\org\apache\catalina\authenticator\SpnegoAuthenticator.java,0.03390195762043312,0.09656379875395593,0.0,0.3333333333333333,3,1
32,java\org\apache\jasper\compiler\Validator.java,0.08609238922035145,0.11498275911358515,0.0,0.16666666666666666,9,1
32,java\org\apache\jasper\runtime\PageContextImpl.java,0.04733995192949859,0.018509213333028653,0.0,0.06666666666666667,4,1
32,test\org\apache\jasper\compiler\TestParser.java,0.0103235553528932,0.0,0.0,0,0,1
32,test\org\apache\jasper\compiler\TesterValidator.java,0.01625145302646998,0.0,0.0,0,0,1
33,java\org\apache\tomcat\websocket\server\Constants.java,0.0,0.0,0.0,0,0,1
33,java\org\apache\tomcat\websocket\server\WsContextListener.java,0.0,0.0,0.0,0,0,1
33,java\org\apache\tomcat\websocket\server\WsHttpUpgradeHandler.java,0.0,0.07397129483465995,0.0,0.2,1,1
33,java\org\apache\tomcat\websocket\server\WsRemoteEndpointImplServer.java,0.013254435573892961,0.05629715757507138,0.0,0.25,2,1
33,java\org\apache\tomcat\websocket\server\WsServerContainer.java,0.0,0.04338566213563474,0.0,0.3333333333333333,5,1
33,java\org\apache\tomcat\websocket\server\WsWriteTimeout.java,0.0,0.0,0.0,0,0,1
34,java\org\apache\jasper\compiler\TagLibraryInfoImpl.java,0.08603123433800595,0.1600872647431251,0.0,0.025,4,1
35,java\org\apache\catalina\loader\WebappClassLoader.java,0.015143272674805704,0.1184411340613896,0.0,0.25,26,1
37,java\org\apache\tomcat\websocket\Util.java,0.2513659025714696,0.01607129520888757,0.019311175036383785,1.0,1,1
37,java\org\apache\tomcat\websocket\WsSession.java,0.16022513423065737,0.08924227915596002,0.05761507334822348,0.25,3,1
38,java\org\apache\tomcat\websocket\Util.java,0.001561617734261275,0.0,0.0,0,0,1
38,test\org\apache\tomcat\websocket\TestUtil.java,0.0020043881541951976,0.0,0.0,0,0,1
38,test\org\apache\tomcat\websocket\pojo\TestEncodingDecoding.java,0.0013134344051775925,0.12505309264065007,0.0,0.2,3,1
39,java\org\apache\catalina\startup\Catalina.java,0.1084120494289969,0.12968682788611194,0.0,0.2,12,1
40,java\org\apache\catalina\servlets\DefaultServlet.java,0.08539777372583135,0.05349131383499618,0.09269789668627057,0.027777777777777776,9,1
40,test\org\apache\catalina\servlets\TestDefaultServlet.java,0.05816143210448432,0.037429037728181624,0.0,0.07142857142857142,2,1
41,java\org\apache\jasper\JspC.java,0.0641447767844235,0.11673222700096887,0.05638329421742773,1.0,6,1
42,java\org\apache\jasper\compiler\Node.java,0.332227051711461,0.009243495229781701,0.012653630310631738,0.023255813953488372,5,1
42,test\org\apache\jasper\compiler\TestNode.java,0.05543961844640191,0.0,0.0,0,0,1
43,java\org\apache\catalina\webresources\TomcatURLStreamHandlerFactory.java,0.051299073473093475,0.0,0.0,0,0,1
44,java\org\apache\catalina\manager\StatusManagerServlet.java,0.0176353511579677,0.019446222258176705,0.21951095080860833,0.023255813953488372,2,1
45,java\org\apache\catalina\loader\WebappClassLoader.java,0.0,0.019281359922265255,0.0,0.25,25,1
45,java\org\apache\tomcat\InstrumentableClassLoader.java,0.022423486355264016,0.0,0.0,0,0,1
45,test\org\apache\catalina\loader\TestWebappClassLoaderWeaving.java,0.011111700453911062,0.0,0.0,0,0,1
45,test\org\apache\catalina\loader\TesterNeverWeavedClass.java,0.01394768849684047,0.0,0.0,0,0,1
45,test\org\apache\catalina\loader\TesterUnweavedClass.java,0.0,0.0,0.0,0,0,1
46,java\org\apache\catalina\util\ParameterMap.java,0.03126774499598095,0.008242015865327166,0.0,0.023809523809523808,2,1
46,java\org\apache\tomcat\util\http\Parameters.java,0.03639668117844232,0.1327691840251047,0.1972895051776147,0.045454545454545456,3,1
47,java\org\apache\jasper\compiler\TagFileProcessor.java,0.0018201153228963338,0.03513053118322507,0.08704446792504217,0.030303030303030304,7,1
48,java\org\apache\catalina\authenticator\SpnegoAuthenticator.java,0.04520201748569646,0.0900003789647053,0.027171493770652446,0.08333333333333333,2,1
49,java\org\apache\catalina\servlets\DefaultServlet.java,0.03352192979955249,0.04372445191523995,0.11521554337793122,0.125,6,1
51,java\org\apache\jasper\compiler\JspUtil.java,0.04090170380252241,0.10387511730593993,0.0,0.05,8,1
52,modules\jdbc-pool\src\main\java\org\apache\tomcat\jdbc\pool\ConnectionPool.java,0.011126542190351871,0.03701581004774341,0.0,0.2,9,1
52,modules\jdbc-pool\src\main\java\org\apache\tomcat\jdbc\pool\DataSourceFactory.java,0.026544522924586488,0.16339543927676703,0.0,0.1,1,1
52,modules\jdbc-pool\src\main\java\org\apache\tomcat\jdbc\pool\DataSourceProxy.java,0.00678153884865774,0.010334516443255937,0.0,0.09090909090909091,4,1
52,modules\jdbc-pool\src\main\java\org\apache\tomcat\jdbc\pool\PoolConfiguration.java,0.024442769024291985,0.05056149078294116,0.0,0.1111111111111111,3,1
52,modules\jdbc-pool\src\main\java\org\apache\tomcat\jdbc\pool\PoolProperties.java,0.014514541140513417,0.050479911319948,0.0,0.5,6,1
52,modules\jdbc-pool\src\main\java\org\apache\tomcat\jdbc\pool\PooledConnection.java,0.018740349560241894,0.027055932428414833,0.0,0.1,4,1
52,modules\jdbc-pool\src\main\java\org\apache\tomcat\jdbc\pool\jmx\ConnectionPool.java,0.0064719216518409756,0.008482031100752296,0.0,0.09090909090909091,5,1
52,modules\jdbc-pool\src\test\java\org\apache\tomcat\jdbc\test\TestValidationQueryTimeout.java,0.008456661925681565,0.0,0.0,0,0,1
53,java\org\apache\catalina\ha\session\DeltaSession.java,0.001537850100699496,0.020230077532461584,0.0,0.05555555555555555,13,1
53,java\org\apache\catalina\session\StandardSession.java,0.002000545512608421,0.015293214741640792,0.0,0.03333333333333333,10,1
55,modules\jdbc-pool\src\main\java\org\apache\tomcat\jdbc\pool\ConnectionPool.java,0.29647215751761435,0.20324816203155074,0.0,1.0,11,1
55,modules\jdbc-pool\src\main\java\org\apache\tomcat\jdbc\pool\DataSourceFactory.java,0.023338501046500273,0.030711401726386405,0.0,0.16666666666666666,2,1
55,modules\jdbc-pool\src\main\java\org\apache\tomcat\jdbc\pool\DataSourceProxy.java,0.08333709683721366,0.12516681289781478,0.0,0.16666666666666666,5,1
55,modules\jdbc-pool\src\main\java\org\apache\tomcat\jdbc\pool\PoolConfiguration.java,0.24446157367538732,0.1145752897762954,0.0,0.16666666666666666,4,1
55,modules\jdbc-pool\src\main\java\org\apache\tomcat\jdbc\pool\PoolProperties.java,0.0047214204421276796,0.08945591139724417,0.0,0.16666666666666666,8,1
55,modules\jdbc-pool\src\main\java\org\apache\tomcat\jdbc\pool\jmx\ConnectionPool.java,0.02817202336103605,0.18172308407960755,0.0,0.16666666666666666,6,1
56,modules\jdbc-pool\src\main\java\org\apache\tomcat\jdbc\pool\ConnectionPool.java,0.03196364735575233,0.13046060471404256,0.0,0.16666666666666666,10,1
57,java\org\apache\coyote\ajp\AjpProcessor.java,0.038960824183412755,0.04350030778684519,0.0,0.041666666666666664,8,1
58,java\org\apache\catalina\realm\JNDIRealm.java,0.07953728867276408,0.09483916208120727,0.03653740731053502,1.0,14,1
59,test\org\apache\coyote\ajp\TestAbstractAjpProcessor.java,0.044180126182442894,0.0,0.0,0,0,1
60,java\org\apache\catalina\startup\Tomcat.java,0.10537223389796024,0.04549710916575895,0.0,0.5,7,1
60,test\org\apache\catalina\startup\TestTomcat.java,0.03487413909997886,0.041600085987402065,0.0,0.16666666666666666,4,1
61,java\org\apache\catalina\manager\HTMLManagerServlet.java,0.03471422641140067,0.21246016810135573,0.0,0.16666666666666666,18,1
62,java\org\apache\tomcat\util\http\parser\HttpParser.java,0.013321325126499427,0.0395519702279011,0.0,0.16666666666666666,2,1
62,test\org\apache\tomcat\util\http\parser\TestMediaType.java,0.02440804159029296,0.0465745153449316,0.0,0.16666666666666666,1,1
63,java\org\apache\el\parser\AstFunction.java,0.08646466466617324,0.0,0.0,0,0,1
63,test\org\apache\el\parser\TestAstFunction.java,0.18987232124462272,0.0,0.0,0,0,1
64,java\org\apache\catalina\connector\InputBuffer.java,0.0018661805950485149,0.09349477497536716,0.0,0.015151515151515152,1,1
64,java\org\apache\catalina\connector\Request.java,0.0,0.0350265653439256,0.0,0.25,19,1
64,java\org\apache\coyote\Request.java,0.0,0.056121754913660046,0.0,0.5,2,1
64,test\org\apache\catalina\nonblocking\TestNonBlockingAPI.java,0.0031049564416608766,0.0,0.0,0,0,1
65,java\org\apache\tomcat\websocket\server\UriTemplate.java,0.2833208617315483,0.0,0.07833151447173864,0,0,1
65,test\org\apache\tomcat\websocket\server\TestUriTemplate.java,0.1309107015578601,0.0,0.0,0,0,1
66,java\org\apache\catalina\realm\JNDIRealm.java,0.17657417598703845,0.14992822747207601,0.02825297246378159,0.037037037037037035,13,1
67,java\org\apache\catalina\session\FileStore.java,0.03909326766842071,0.034523652173344334,0.0,0.04,2,1
68,java\org\apache\tomcat\websocket\server\WsServerContainer.java,0.010555512896047656,0.05210953557046619,0.0,0.5,4,1
69,java\org\apache\catalina\startup\ContextConfig.java,0.016139798643715585,0.04402056357812415,0.0,0.5,41,1
70,java\org\apache\juli\FileHandler.java,0.09825689644100198,0.13829063349669027,0.0,0.3333333333333333,4,1
71,java\org\apache\catalina\core\StandardContext.java,0.04179754601225192,0.07133715257194136,0.0,0.5,42,1
73,java\org\apache\tomcat\websocket\WsSession.java,0.08753214733980878,0.03654071263727188,0.0,0.5,2,1
74,java\org\apache\tomcat\util\scan\StandardJarScanner.java,0.03349208230618616,0.125132708347032,0.0,0.2,2,1
75,java\org\apache\jasper\compiler\TagPluginManager.java,0.008823493023869585,0.02333945903691357,0.15064018498706508,0.3333333333333333,3,1
76,java\org\apache\catalina\startup\ContextConfig.java,0.04367750665556447,0.07295614001945264,0.0,1.0,40,1
76,java\org\apache\catalina\startup\WebappServiceLoader.java,0.05367970239285158,0.0,0.0,0,0,1
76,test\org\apache\catalina\startup\TestWebappServiceLoader.java,0.06721108668602015,0.0,0.0,0,0,1
77,java\org\apache\tomcat\util\net\NioEndpoint.java,0.023723095032236234,0.05636527472500508,0.0,1.0,15,1
78,java\org\apache\tomcat\websocket\server\WsServerContainer.java,0.002360899672548953,0.12821213357602332,0.15055696960204948,0.5,3,1
79,java\org\apache\tomcat\util\descriptor\web\JspPropertyGroup.java,0.02787236438768612,0.0,0.28383182650459204,0,0,1
79,test\org\apache\jasper\compiler\TestCompiler.java,0.03422593430948738,0.123266572994876,0.0,0.027777777777777776,1,1
79,test\org\apache\jasper\servlet\TestJspCServletContext.java,0.029732060223444275,0.0,0.0,0,0,1
79,test\org\apache\tomcat\util\descriptor\web\TestJspPropertyGroup.java,0.05902106240465362,0.0,0.0,0,0,1
80,java\org\apache\jasper\compiler\JspConfig.java,0.0215041956703814,0.015954442476854326,0.0,1.0,2,1
81,test\org\apache\jasper\TestJspC.java,0.07636523554455575,0.0,0.0,0,0,1
82,java\org\apache\jasper\JspC.java,0.009766103300251232,0.024520696285804465,0.03790004868337427,0.14285714285714285,5,1
83,java\org\apache\jasper\servlet\JspCServletContext.java,0.027870010369434414,0.11301439924746419,0.0,0.14285714285714285,2,1
83,java\org\apache\tomcat\util\descriptor\web\WebXmlParser.java,0.055791781009017806,0.0,0.0,0,0,1
84,java\org\apache\tomcat\util\net\NioEndpoint.java,0.004127197290630474,0.020509943734488386,0.09349477497536716,0.14285714285714285,14,1
85,java\org\apache\tomcat\websocket\server\WsRemoteEndpointImplServer.java,0.007254171408112613,0.10163066979112656,0.0,0.5,1,1
87,java\org\apache\jasper\compiler\JspDocumentParser.java,0.01851148117722305,0.055490868537717224,0.0,0.25,7,1
88,java\org\apache\jasper\compiler\JspConfig.java,0.10707005095922936,0.020109191544893087,0.15615188609087585,0.022222222222222223,1,1
89,java\org\apache\catalina\core\StandardContext.java,0.021282926712786226,0.05721326501613536,0.012209068112637169,0.2,41,1
89,java\org\apache\tomcat\util\descriptor\web\WebXml.java,0.008547036807958165,0.0,0.0,0,0,1
89,java\org\apache\tomcat\util\digester\Digester.java,0.07050821224630487,0.009100561168799558,0.006924672639308984,0.022222222222222223,2,1
89,test\org\apache\tomcat\util\descriptor\web\TestWebXml.java,0.0055781906259701666,0.0,0.0,0,0,1
90,java\org\apache\tomcat\util\descriptor\LocalResolver.java,0.016449814312361262,0.0,0.0,0,0,1
90,java\org\apache\tomcat\util\descriptor\XmlIdentifiers.java,0.0030959922781461616,0.0,0.0,0,0,1
90,test\org\apache\tomcat\util\descriptor\TestLocalResolver.java,0.0077489115667777626,0.0,0.0,0,0,1
91,java\org\apache\catalina\startup\Constants.java,0.01848208551701505,0.043886223124329826,0.0,0.09090909090909091,1,1
92,java\org\apache\catalina\startup\ContextConfig.java,0.011814798629086758,0.01024012863951319,0.0,0.25,39,1
93,java\org\apache\tomcat\websocket\AsyncChannelWrapperSecure.java,0.028157790075740135,0.013209377991406096,0.0,0.3333333333333333,1,1
94,java\org\apache\coyote\Request.java,0.0,0.08176804146599938,0.0,0.022222222222222223,1,1
95,java\org\apache\tomcat\websocket\pojo\PojoMethodMapping.java,0.0015112011113843666,0.050269087480150236,0.12735952979479354,0.5,2,1
96,java\org\apache\tomcat\websocket\Constants.java,0.011557828023113033,0.0,0.0,0,0,1
96,java\org\apache\tomcat\websocket\WsWebSocketContainer.java,0.04929318338149623,0.0329053735322758,0.0,0.5,3,1
96,test\org\apache\tomcat\websocket\TestWsSubprotocols.java,0.019410773163929102,0.0,0.0,0,0,1
97,java\org\apache\tomcat\websocket\server\WsServerContainer.java,0.014454811763817316,0.031981338993658744,0.0,0.3333333333333333,2,1
98,java\org\apache\tomcat\websocket\WsPongMessage.java,0.012827231734339608,0.0,0.0,0,0,1
98,test\org\apache\tomcat\websocket\TestWsPingPongMessages.java,0.01549318462815886,0.0,0.0,0,0,1
100,java\org\apache\tomcat\websocket\WsFrameBase.java,0.10471188854680555,0.05079455160716271,0.0,0.2,1,1
101,java\org\apache\catalina\valves\RemoteIpValve.java,0.011542198963505406,0.23145668323238813,0.3032160644503863,0.03125,6,1
102,java\org\apache\coyote\http11\Http11Processor.java,0.0012069988588643604,0.024127983902956146,0.0,0.034482758620689655,13,1
103,java\org\apache\catalina\realm\JAASRealm.java,0.101268064903191,0.07803542432637586,0.0,0.029411764705882353,7,1
105,java\org\apache\catalina\core\ApplicationHttpRequest.java,0.007712373622942258,0.05664409592863685,0.17578607839334617,0.02564102564102564,2,1
106,java\org\apache\catalina\valves\ErrorReportValve.java,0.010154769547448721,0.02367042926213016,0.0,0.2,3,1
108,test\org\apache\tomcat\websocket\pojo\TestEncodingDecoding.java,0.03942021732860313,0.1506401849870651,0.08203264007347356,1.0,2,1
109,java\org\apache\catalina\valves\AccessLogValve.java,0.006151845656081416,0.10947824798732936,0.0,0.25,15,1
109,java\org\apache\coyote\Response.java,0.04631953581592668,0.05951439576030657,0.24395572500006343,0.022727272727272728,1,1
110,java\org\apache\catalina\core\StandardService.java,0.011421630005151905,0.05156269994380421,0.0,0.02857142857142857,3,1
110,java\org\apache\catalina\startup\Catalina.java,0.019050687178008834,0.12143897957086697,0.0,0.058823529411764705,11,1
111,java\org\apache\tomcat\websocket\WsRemoteEndpointImplBase.java,0.026527049746067365,0.1597642092414444,0.0,0.25,1,1
111,java\org\apache\tomcat\websocket\WsRemoteEndpointImplClient.java,0.0,0.0,0.0,0,0,1
111,java\org\apache\tomcat\websocket\WsSession.java,0.00806231691179003,0.10962470617683365,0.0,0.25,1,1
111,java\org\apache\tomcat\websocket\WsWebSocketContainer.java,0.004293228878025491,0.01895774967195978,0.0,0.3333333333333333,2,1
111,java\org\apache\tomcat\websocket\server\WsHttpUpgradeHandler.java,0.012584665442873202,0.0,0.0,0,0,1
111,java\org\apache\tomcat\websocket\server\WsRemoteEndpointImplServer.java,0.016238261594810625,0.0,0.0,0,0,1
111,test\org\apache\tomcat\websocket\pojo\TestEncodingDecoding.java,0.053829534855007535,0.07397129483465995,0.0,0.25,1,1
112,java\org\apache\tomcat\websocket\pojo\PojoMethodMapping.java,0.0068015020079043465,0.045573612711752684,0.0,0.25,1,1
113,java\org\apache\catalina\authenticator\BasicAuthenticator.java,0.012216380960428624,0.06123094334544521,0.16171378066252898,0.029411764705882353,1,1
113,test\org\apache\catalina\authenticator\TestBasicAuthParser.java,0.04740125141609705,0.0,0.0,0,0,1
113,test\org\apache\catalina\authenticator\TestNonLoginAndBasicAuthenticator.java,0.050441752310181845,0.16839750037215276,0.0,0.0625,1,1
114,java\org\apache\tomcat\util\scan\StandardJarScanner.java,0.024989757720332254,0.0406093257697673,0.0,0.04,1,1
115,java\org\apache\catalina\core\StandardContext.java,0.039824560090385014,0.11875825607737867,0.0,0.08333333333333333,37,1
116,java\org\apache\jasper\compiler\Validator.java,0.0007874604695481258,0.024566010806121738,0.0,0.02564102564102564,8,1
117,java\org\apache\catalina\tribes\tipis\AbstractReplicatedMap.java,0.0008042985806443157,0.010599525738324345,0.0,0.06666666666666667,11,1
118,java\org\apache\catalina\servlets\WebdavServlet.java,0.0016593860716975627,0.04345995690775026,0.0,0.04,8,1
119,test\org\apache\catalina\authenticator\TestNonLoginAndBasicAuthenticator.java,0.0038199625309708555,0.06743557494279506,0.0,1.0,2,1
119,test\org\apache\tomcat\websocket\TestWsWebSocketContainer.java,0.002144861485798664,0.038317113087112324,0.0,0.25,2,1
120,java\org\apache\juli\ClassLoaderLogManager.java,0.05922433313980696,0.038782157799489805,0.0,0.023255813953488372,5,1
121,java\org\apache\catalina\filters\CorsFilter.java,0.055905602570047785,0.0,0.0,0,0,1
121,test\org\apache\catalina\filters\TestCorsFilter.java,0.00979861359227586,0.0,0.0,0,0,1
121,test\org\apache\catalina\filters\TesterFilterChain.java,0.0,0.0,0.0,0,0,1
121,test\org\apache\catalina\filters\TesterFilterConfigs.java,0.0,0.0,0.0,0,0,1
121,test\org\apache\catalina\filters\TesterHttpServletRequest.java,0.0,0.0,0.0,0,0,1
121,test\org\apache\catalina\filters\TesterHttpServletResponse.java,0.0,0.0,0.0,0,0,1
122,java\org\apache\catalina\ant\DeployTask.java,0.062193012061577624,0.11164852182838439,0.0,0.025,1,1
123,java\org\apache\catalina\authenticator\AuthenticatorBase.java,0.1812537012362769,0.1073023580697115,0.0,0.045454545454545456,10,1
124,java\org\apache\tomcat\websocket\AsyncChannelWrapperSecure.java,0.019452680297792888,0.0,0.0,0,0,1
125,java\org\apache\catalina\connector\Request.java,0.058461392440914445,0.0884013210756211,0.0,0.3333333333333333,17,1
125,java\org\apache\catalina\core\ApplicationPart.java,0.09753258997164274,0.021546334633627498,0.0,0.3333333333333333,2,1
126,java\org\apache\jasper\compiler\TagPluginManager.java,0.05211225214951386,0.050760947191245465,0.12536693798731732,0.125,2,1
129,test\org\apache\catalina\startup\SimpleHttpClient.java,0.06360562663585781,0.042490586729735436,0.0,0.3333333333333333,4,1
132,java\org\apache\catalina\connector\Request.java,0.03685013906610974,0.09172655830616427,0.0,1.0,18,1
132,test\org\apache\catalina\connector\TestRequest.java,0.05634718670220202,0.062253967809232376,0.0,0.05,3,1
133,test\org\apache\catalina\connector\TestCoyoteAdapter.java,0.05180675717505629,0.01666339851427166,0.0,0.045454545454545456,1,1
134,java\org\apache\catalina\mapper\Mapper.java,0.1623431458458094,0.0,0.0,0,0,1
135,java\org\apache\catalina\core\ApplicationContext.java,0.28853923005378496,0.05946902881654415,0.0,1.0,11,1
135,test\org\apache\catalina\core\TestApplicationContext.java,0.07405664777526869,0.05516014220461287,0.0,0.16666666666666666,2,1
136,java\org\apache\catalina\core\ApplicationContext.java,0.051847686649091146,0.02763984297499196,0.0,0.25,10,1
136,java\org\apache\catalina\core\ApplicationSessionCookieConfig.java,0.07847773129508394,0.034713005127955714,0.0,0.027777777777777776,3,1
136,test\org\apache\catalina\core\TestApplicationSessionCookieConfig.java,0.006492815694300562,0.0,0.0,0,0,1
137,java\org\apache\tomcat\util\http\parser\HttpParser.java,0.0,0.0,0.0,0,0,1
137,test\org\apache\tomcat\util\http\parser\TestMediaType.java,0.0,0.0,0.0,0,0,1
138,java\org\apache\catalina\loader\WebappClassLoader.java,0.014919413608437463,0.025520997604380376,0.0,0.25,24,1
139,java\org\apache\tomcat\websocket\server\WsFilter.java,0.1146370067431129,0.02346863003337977,0.15617285447988258,0.5,1,1
140,java\org\apache\jasper\tagplugins\jstl\core\ForEach.java,0.00829467923902178,0.0,0.25969799324016246,0,0,1
140,test\org\apache\jasper\tagplugins\jstl\core\TestForEach.java,0.0,0.0,0.0,0,0,1
141,java\org\apache\jasper\compiler\JspDocumentParser.java,0.021390290357594766,0.023217391873711333,0.0,0.034482758620689655,6,1
141,test\org\apache\jasper\compiler\TestJspDocumentParser.java,0.008193171872857353,0.0,0.0,0,0,1
142,java\org\apache\catalina\core\AsyncContextImpl.java,0.023055111176844546,0.018676825717306753,0.0,1.0,5,1
142,test\org\apache\catalina\core\TestAsyncContextImpl.java,0.06343671627057569,0.04219142555580961,0.0,1.0,7,1
143,java\org\apache\catalina\core\StandardContext.java,0.03295880031378879,0.08745438303661744,0.0,0.5,40,1
144,java\org\apache\tomcat\websocket\server\WsFilter.java,0.07611950175344229,0.0,0.0,0,0,1
144,java\org\apache\tomcat\websocket\server\WsServerContainer.java,0.07385760815337969,0.0,0.17578607839334617,0,0,1
146,java\org\apache\tomcat\websocket\WsWebSocketContainer.java,0.05079446184812996,0.01581197688743063,0.0,0.5,1,1
147,java\org\apache\tomcat\websocket\server\WsServerContainer.java,0.0833157823037292,0.10928185755041361,0.0,1.0,1,1
149,java\org\apache\catalina\startup\ContextConfig.java,0.010803740207818699,0.029399585944727573,0.0,0.5,38,1
151,java\org\apache\tomcat\websocket\WsFrameBase.java,0.08761639292818094,0.0,0.0,0,0,1
151,java\org\apache\tomcat\websocket\WsFrameClient.java,0.0976235595535915,0.0,0.0,0,0,1
151,java\org\apache\tomcat\websocket\server\WsFrameServer.java,0.040988517722107744,0.0,0.0,0,0,1
